1/era5.conv._89644,89644, -66.95, 143.93,,,,
1/era5.conv._35225,35225,  50.75,  56.53,,,,
1/era5.conv._52983,52983,  36.87, 104.15,,,,
1/era5.conv._71976,71976,  66.87,-134.20,,,,
1/era5.conv._52657,52657,  38.18, 100.25,,,,
1/era5.conv._96535,96535,  -1.70, 109.30,,,,
1/era5.conv._38343,38343,  42.95,  72.75,,,,
1/era5.conv._28601,28601,  55.32,  50.62,,,,
1/era5.conv._53942,53942,  35.75, 109.42,  30.68, -97.68,19901213,99991231
1/era5.conv._62459,62459,  28.23,  32.62,,,,
1/era5.conv._42122,42122,  29.17,  73.17,,,,
1/era5.conv._82276,82276,  -3.32, -44.42,,,,
1/era5.conv._57666,57666,  28.48, 111.73,,,,
1/era5.conv._55248,55248,  32.07,  84.13,,,,
1/era5.conv._53821,53821,  36.77, 107.20,  37.48, -82.52,19911031,19930615
1/era5.conv._53853,53853,  36.82, 110.93,  30.40, -86.47,19961106,99991231
1/era5.conv._54237,54237,  42.07, 121.67,,,,
1/era5.conv._43069,43069,  18.15,  74.58,,,,
1/era5.conv._51855,51855,  38.15,  85.55,,,,
1/era5.conv._42135,42135,  30.17,  75.83,,,,
1/era5.conv._42426,42426,  26.27,  94.82,,,,
1/era5.conv._61660,61660,  14.67,  17.08,,,,
1/era5.conv._91928,91928, -14.80,-138.82,,,,
1/era5.conv._91931,91931, -16.77,-153.95,,,,
1/era5.conv._28957,28957,  52.68,  62.60,,,,
1/era5.conv._30565,30565,  54.45, 116.52,,,,
1/era5.conv._30969,30969,  49.92, 116.82,,,,
1/era5.conv._32207,32207,  48.05, 153.25,,,,
1/era5.conv._53664,53664,  38.47, 111.12,,,,
1/era5.conv._53745,53745,  37.47, 109.58,,,,
1/era5.conv._56173,56173,  32.82, 102.85,,,,
1/era5.conv._61997,61997, -46.50,  51.00,,,,
1/era5.conv._94050,94050,  -5.65, 147.80,  40.05,-107.89,19970227,99991231
1/era5.conv._32379,32379,  56.10, 159.90,,,,
1/era5.conv._35756,35756,  46.88,  64.67,,,,
1/era5.conv._67022,67022, -14.65,  49.62,,,,
1/era5.conv._30858,30858,  51.20, 113.72,,,,
1/era5.conv._40858,40858,  23.98,  50.83,,,,
1/era5.conv._94649,94649, -30.60, 130.40,,,,
1/era5.conv._57089,57089,  34.03, 113.72,,,,
1/era5.conv._67045,67045, -16.95,  46.83,,,,
1/era5.conv._42034,42034,  34.15,  77.57,,,,
1/era5.conv._52633,52633,  38.80,  98.42,,,,
1/era5.conv._42374,42374,  26.75,  82.08,,,,
1/era5.conv._43334,43334,  10.80,  73.95,,,,
1/era5.conv._94321,94321, -21.25, 132.61,,,,
1/era5.conv._58647,58647,  28.08, 119.12,,,,
1/era5.conv._62308,62308,  31.23,  27.86,,,,
1/era5.conv._31562,31562,  50.93, 138.20,,,,
1/era5.conv._62940,62940,   4.57,  28.40,,,,
1/era5.conv._40456,40456,  22.33,  54.00,,,,
1/era5.conv._94323,94323, -24.38, 132.43,,,,
1/era5.conv._43124,43124,  17.92,  71.53,,,,
1/era5.conv._94643,94643, -31.00, 125.32,,,,
1/era5.conv._97290,97290,  -8.47, 121.36,,,,
1/era5.conv._56067,56067,  33.45, 101.45,,,,
1/era5.conv._67207,67207, -12.13,  34.76,,,,
1/era5.conv._96533,96533,   1.08, 109.67,,,,
1/era5.conv._41516,41516,  15.51, 107.57,,,,
1/era5.conv._31306,31306,  53.53, 128.75,  11.60,  37.42,19640701,19670228
1/era5.conv._51701,51701,  40.27,  75.22, -12.02, -77.13,19571001,19950101
1/era5.conv._51931,51931,  36.85,  81.66,,,,
1/era5.conv._54587,54587,  39.02, 123.13,,,,
1/era5.conv._94208,94208, -15.50, 124.53,  45.62,-121.13,10101,99991231
1/era5.conv._94025,94025,  -4.45, 145.37,  40.50,-107.25,19661009,19661101
1/era5.conv._32227,32227,  59.15, 159.90,,,,
1/era5.conv._30915,30915,  50.38, 103.27,,,,
1/era5.conv._31996,31996,  43.43, 134.77,,,,
1/era5.conv._31895,31895,  45.63, 135.47,,,,
1/era5.conv._41665,41665,  30.40,  68.60,,,,
1/era5.conv._42846,42846,  21.33,  74.25,,,,
1/era5.conv._31823,31823,  47.97, 139.53,,,,
1/era5.conv._38408,38408,  41.07,  61.90,,,,
1/era5.conv._68902,68902, -37.05, -12.32,,,,
1/era5.conv._51232,51232,  45.97,  82.53,,,,
1/era5.conv._87758,87758, -38.48, -58.83,,,,
1/era5.conv._28028,28028,  59.38,  56.60,,,,
1/era5.conv._98321,98321,   6.33, 120.57,,,,
1/era5.conv._84403,84403,  -5.13, -78.98,,,,
1/era5.conv._94257,94257, -16.75, 136.98,,,,
1/era5.conv._40975,40975,  32.62,  63.67,,,,
1/era5.conv._85930,85930, -52.40, -75.10,,,,
1/era5.conv._94446,94446, -29.68, 121.02,,,,
1/era5.conv._96857,96857,  -8.20, 111.05,,,,
1/era5.conv._31509,31509,  51.48, 140.78,,,,
1/era5.conv._35699,35699,  47.45,  74.82,,,,
1/era5.conv._22205,22205,  67.60,  31.17,,,,
1/era5.conv._48810,48810,  22.15, 105.83,,,,
1/era5.conv._35542,35542,  48.62,  61.27,,,,
1/era5.conv._40582,40582,  17.37,  50.95,,,,
1/era5.conv._34271,34271,  50.82,  45.88,,,,
1/era5.conv._38082,38082,  44.83,  70.02,,,,
1/era5.conv._61091,61091,  12.98,   8.93,,,,
1/era5.conv._94641,94641, -31.83, 128.20,,,,
1/era5.conv._35633,35633,  47.85,  59.62,,,,
1/era5.conv._94325,94325, -21.53, 133.88,,,,
1/era5.conv._10001,10001,  54.70,   7.17,   5.60,  -0.17,19420701,19450930
1/era5.conv._40946,40946,  34.38,  67.03,,,,
1/era5.conv._36778,36778,  45.00,  78.35,,,,
1/era5.conv._68372,68372, -26.93,  29.25,,,,
1/era5.conv._30875,30875,  51.58, 118.47,,,,
1/era5.conv._07270,07270,  47.07,   3.93,,,,
1/era5.conv._96055,96055,   2.95,  99.07,,,,
1/era5.conv._23331,23331,  66.95,  65.47,,,,
1/era5.conv._60690,60690,  18.57,   5.77,,,,
1/era5.conv._97004,97004,   4.22, 126.70,,,,
1/era5.conv._31504,31504,  51.35, 139.10,,,,
1/era5.conv._31286,31286,  54.70, 135.28,,,,
1/era5.conv._35021,35021,  52.35,  55.47,  52.07,   0.27,19450401,19450930
1/era5.conv._96655,96655,  -1.00, 114.00,,,,
1/era5.conv._98815,98815,   7.00, 118.08,,,,
1/era5.conv._30165,30165,  58.43, 115.98,,,,
1/era5.conv._97330,97330,  -8.07, 127.20,,,,
1/era5.conv._68378,68378, -27.75,  29.93,,,,
1/era5.conv._87127,87127, -27.45, -64.88,,,,
1/era5.conv._42977,42977,  20.85,  88.25,,,,
1/era5.conv._62855,62855,   9.23,  29.80,,,,
1/era5.conv._97120,97120,  -2.50, 119.00,,,,
1/era5.conv._41414,41414,  17.37,  50.95,  13.58, 144.92,19480501,19950101
1/era5.conv._64909,64909,   4.43,   9.33,,,,
1/era5.conv._36622,36622,  47.97,  80.45,,,,
1/era5.conv._30217,30217,  57.18, 103.25,,,,
1/era5.conv._85460,85460, -26.32, -70.62,,,,
1/era5.conv._25777,25777,  62.42, 179.13,,,,
1/era5.conv._36686,36686,  46.55,  76.87,,,,
1/era5.conv._97438,97438,   0.35, 127.92,,,,
1/era5.conv._63473,63473,   9.33,  42.72,,,,
1/era5.conv._94317,94317, -23.80, 120.25,,,,
1/era5.conv._42121,42121,  30.12,  80.25,,,,
1/era5.conv._97890,97890,  -7.83, 129.67,,,,
1/era5.conv._35749,35749,  46.72,  62.50,,,,
1/era5.conv._96380,96380,  -2.70, 110.70,,,,
1/era5.conv._84279,84279,  -4.37, -79.93,,,,
1/era5.conv._85972,85972, -56.60, -68.72,,,,
1/era5.conv._63709,63709,  -0.67,  34.78,,,,
1/era5.conv._42759,42759,  22.67,  76.73,,,,
1/era5.conv._29534,29534,  55.98,  82.70,,,,
1/era5.conv._09001,09001,  54.70,   7.17,,,,
1/era5.conv._76649,76649,  20.48, -86.95,,,,
1/era5.conv._22282,22282,  67.80,  46.67,,,,
1/era5.conv._38816,38816,   0.99,  -9.99,,,,
1/era5.conv._41014,41014,  22.00,  49.92,  15.42, 108.70,19650601,19711130
1/era5.conv._71146,71146,  53.73,-105.27,,,,
1/era5.conv._95315,95315, -24.40, 116.30,,,,
1/era5.conv._87898,87898, -47.20, -65.73,,,,
1/era5.conv._63478,63478,   5.10,  44.58,,,,
1/era5.conv._31883,31883,  45.88, 134.97,,,,
1/era5.conv._52446,52446,  40.40,  99.80,,,,
1/era5.conv._28026,28026,  59.65,  56.80,,,,
1/era5.conv._08490,08490,  35.93,  -3.03,,,,
1/era5.conv._97460,97460,  -1.62, 124.55,,,,
1/era5.conv._89005,89005, -74.20,  -9.75,,,,
1/era5.conv._68530,68530, -29.07,  23.75,,,,
1/era5.conv._72639,72639,   0.99,  -9.99,,,,
1/era5.conv._89567,89567, -70.25,  65.87,,,,
1/era5.conv._04207,04207,  81.73, -59.00,,,,
