	stat	lat	lon	raw	adj
0	68328	-26.05	22.45		
1	70316	55.2011	-162.71	0.298498498498499	0.2633141655555581
2	70350	57.7431	-152.48	-0.572777777777777	-0.20826572185091186
3	70308	57.15	-170.21	-2.0831521739130445	-0.2858157323381395
4	91408	7.3687	134.54	-0.22330623306233094	0.45027598377650174
5	11035	48.2486	16.35	-0.02724935732647755	-0.0756406099999986
6	10393	52.2167	14.11	-0.03612565445026092	0.01771698554973825
7	10739	48.8333	9.2	0.0036458333333338664	-0.0142527360427935
8	27707	54.1	35.35	0.6414027149321269	0.19232936499999986
9	27612	55.93	37.51	0.6188679245283004	-0.0803307554838753
10	34122	51.65	39.25	0.6974999999999998	0.1167771957500026
11	27459	56.2667	44.0	0.691397849462366	0.2649248544224987
12	57494	30.6	114.05	-0.6986945169712794	-0.2629954427925493
13	57972	25.7353	112.97	-0.28146214099216815	0.13248550957599597
14	57447	30.2833	109.46	-0.3303664921465969	0.05606625067613122
15	41217	24.4333	54.65	0.29753521126760624	0.2827365383406343
16	40911	36.7	67.2		
17	40913	36.6667	68.91		
18	40938	34.217	62.21		
19	40948	34.55	69.21	-0.07970085470085521	-0.11456682092486764
20	40990	31.5	65.85	0.19430693069306876	-0.03346838940410401
21	60390	36.6833	3.21	-0.054293628808863466	0.10943260898853154
22	60525	34.8	5.73		
23	60550	33.683	1.0		
24	60571	31.5	-2.25	0.08195718654434185	0.10945690430870296
25	60580	31.9333	5.4		
26	60611	28.05	9.63		
27	60625	26.9667	1.08		
28	60630	27.2333	2.5		
29	60656	27.7	-8.16		
30	60680	22.8	5.43	-0.44294478527607345	-0.4643004575947613
31	37860	40.5333	50.0		
32	37985	38.733	48.83		
33	37789	40.2169	44.5		
34	66160	-8.85	13.23		
35	66285	-11.783	19.91		
36	66390	-14.933	13.56		
37	66422	-15.2167	12.16		
38	91765	-14.3383	-170.71	0.021529745042493064	0.28913946712499883
39	87047	-24.85	-65.48		
40	87155	-27.45	-59.05		
41	87344	-31.3167	-64.21		
42	87418	-32.8333	-68.78		
43	87576	-34.8167	-58.53		
44	87623	-36.5667	-64.26		
45	87715	-38.95	-68.13		
46	87860	-45.7833	-67.5		
47	87934	-53.8	-67.75		
48	87938	-54.8	-68.31		
49	94120	-12.4239	130.89	-0.03398791540785542	0.06246850556363566
50	94150	-12.2742	136.82	-0.29999999999999716	0.005977370000010751
51	94170	-12.6778	141.92	-0.307142857142861	-0.7764696183999888
52	94203	-17.9475	122.23	-0.3919999999999982	-0.2872892366666551
53	94294	-19.2483	146.76	-0.20487804878048654	0.05501611228572675
54	94299	-16.2833	149.96		
55	94300	-24.8878	113.67		
56	94302	-22.2406	114.09	0.18338278931750704	0.2541312783783589
57	94312	-20.3725	118.63	-0.23809523809523675	-0.19441316800001557
58	94326	-23.795	133.88	-1.750000000000007	
59	94332	-20.6778	139.48	-0.29047619047618883	-0.718169610999999
60	94335	-20.6667	140.5		
61	94374	-23.3753	150.47	0.11111111111111033	-0.005060208461549984
62	94380	-23.85	151.25		
63	94403	-28.8044	114.69		
64	94430	-26.6136	118.53	-1.8800000000000012	-2.0716859333333466
65	94461	-25.0342	128.3	0.5600000000000023	-1.083523417500004
66	94510	-26.4139	146.25	0.06249999999999911	1.793028866923086
67	94568	-27.65	152.71		
68	94578	-27.3917	153.12	-0.07957746478873319	-0.07383545923077213
69	94610	-31.9275	115.97	0.17181571815718127	0.048352871581922925
70	94637	-30.7847	121.45	-4.200000000000017	
71	94638	-33.83	121.89		
72	94647	-31.6667	128.86	-0.016216216216215294	0.5041718869230815
73	94653	-32.1297	133.69		
74	94659	-31.1558	136.8	-0.05333333333333125	0.6416590245454704
75	94672	-34.9525	138.52	-0.11197771587743721	-0.012379657970993167
76	94711	-31.4839	145.82	0.2240000000000032	0.30765101333334616
77	94750	-34.9469	150.53		
78	94767	-33.9464	151.17	-5.0	-4.552466879999997
79	94776	-32.7933	151.83	-0.0799999999999983	-0.44573453999998947
80	94802	-34.9414	117.8		
81	94821	-37.7472	140.77	0.7000000000000028	
82	94866	-37.6656	144.83	0.029654255319150162	0.010204915901641264
83	94910	-35.1583	147.45	0.8000000000000019	
84	94975	-42.8339	147.5	0.033730158730159554	0.08046444479451194
85	94995	-31.5422	159.07		
86	94998	-54.4994	158.93	-0.03170028818443845	0.09441705255319106
87	95527	-29.4897	149.84	-0.3655172413793082	-0.03618684578570708
88	46505	-30.01	131.58		
89	11010	48.2353	14.18	3.3999999999999773	
90	11120	47.2603	11.34	-1.1500000000000057	-0.8681217700000161
91	11240	46.9931	15.43		
92	88967	-77.9667	-38.8		
93	89001	-70.317	-2.36		
94	89002	-70.6667	-8.25	-0.2600000000000023	-0.43757394133332167
95	89009	-90.0	0.0	0.11452702702702752	0.17464631866428784
96	89022	-75.445	-26.21		
97	89050	-62.183	-58.88		
98	89051	-63.4667	-56.28		
99	89055	-64.2333	-56.71		
100	89062	-67.5661	-68.12		
101	89063	-65.25	-64.26		
102	89512	-70.7678	11.83	1.4184615384615373	-0.08110102607142368
103	89522	-70.4333	24.31		
104	89532	-69.0053	39.58	0.2351063829787234	0.21389026681215284
105	89542	-67.667	45.85		
106	89564	-67.6017	62.87		
107	89571	-68.5744	77.96	-0.06899224806201665	0.047422657771655274
108	89592	-66.5519	93.01	0.46785714285714264	-0.12801173999998958
109	89601	-66.27	100.73		
110	89606	-78.45	106.86		
111	89611	-66.2825	110.52	0.03337912087912043	0.08560342217763958
112	89625	-75.1017	123.41	1.0500000000000043	0.7590344963333374
113	89642	-66.6631	140.0		
114	89657	-69.5	159.4		
115	89662	-74.6958	164.09	-0.17368421052631638	-0.0492957411764474
116	89664	-77.85	166.66	0.003311258278145319	0.5091008436296214
117	89671	-72.3	170.21		
118	57401	-77.7333	-41.11		
119	91755	-78.2	-162.25		
120	78954	13.0667	-59.48	0.9530864197530866	0.10119132602740208
121	68032	-19.9833	23.41		
122	68040	-21.417	25.6		
123	68240	-24.55	25.91	-0.20000000000001705	-0.20000000000001705
124	78016	32.3669	-64.67	-0.028313253012047096	0.1903683301408489
125	06400	51.083	2.65		
126	06458	50.7456	4.76	-0.3416666666666674	1.1626709100000028
127	06476	50.033	5.4		
128	06496	50.4822	6.18		
129	78063	26.6167	-78.36		
130	78073	25.05	-77.46		
131	78076	25.2667	-76.3		
132	41883	24.85	89.36		
133	41891	24.9	91.88		
134	41923	23.7667	90.38		
135	41977	22.35	91.81		
136	78583	17.5333	-88.3	1.2730158730158714	0.7811458113636447
137	85201	-16.517	-68.18		
138	48042	21.983	96.1		
139	48053	20.883	95.9		
140	48097	16.7667	96.16		
141	65330	9.35	2.61		
142	65344	6.35	2.38		
143	26850	53.933	27.63		
144	33008	52.1167	23.68		
145	33036	52.05	29.25		
146	33041	52.4019	30.96	0.3999999999999915	-0.578491910000011
147	91517	-9.4167	159.96		
148	81729	-3.2944	-60.62		
149	82022	2.8333	-60.7		
150	82026	2.2239	-55.94		
151	82099	0.05	-51.06		
152	82107	-0.1167	-66.96		
153	82193	-1.3833	-48.48	0.2905660377358503	0.3116083691312609
154	82244	-2.4333	-54.71		
155	82281	-2.6	-44.23		
156	82332	-3.15	-59.98	0.1423423423423421	0.08449788288890285
157	82397	-3.7667	-38.6	1.0	
158	82400	-3.85	-32.41	-0.23165467625899294	-0.16675100663715575
159	82411	-4.25	-69.93		
160	82532	-5.8167	-61.28		
161	82599	-5.9167	-35.25	-0.15934959349593678	0.06382918235295965
162	82678	-6.7667	-43.01		
163	82705	-7.5833	-72.76		
164	82765	-7.3333	-47.46	-0.5999999999999943	
165	82824	-8.7667	-63.91		
166	82900	-8.05	-34.91		
167	82917	-10.0	-67.8		
168	82930	-9.333	-54.96		
169	82965	-9.8667	-56.1	0.25591397849462316	0.23114198012994006
170	82983	-9.3833	-40.48		
171	83208	-12.7	-60.1	0.40075757575757626	0.25999650743902714
172	83229	-13.0167	-38.51		
173	83288	-13.2667	-43.41		
174	83362	-15.65	-56.1	0.696153846153847	0.8081261291111206
175	83378	-15.8667	-47.93	0.48996960486322083	0.7015054093069274
176	83498	-17.7333	-39.25		
177	83525	-18.8833	-48.21	0.5285285285285289	0.4473631088235258
178	83554	-19.0	-57.66	0.8442105263157887	0.8401783985507213
179	83566	-19.6167	-43.96	0.5469879518072286	0.4935177227272644
180	83612	-20.4667	-54.66	0.4961111111111122	0.5560717786916095
181	83649	-20.2667	-40.28	0.4113960113960115	0.31548654339622517
182	83650	-20.5	-29.31		
183	83746	-22.8167	-43.25	0.03925233644859842	-0.05035461428570069
184	83768	-23.3333	-51.13	0.679213483146068	0.5462996412767308
185	83779	-23.5	-46.63	0.48784530386740377	0.45496676332046787
186	83827	-25.5167	-54.58	0.47870967741935494	0.12475155248285427
187	83840	-25.5167	-49.16	0.6550264550264542	0.33384934308943404
188	83899	-27.6667	-48.55	0.20242424242424298	0.17899487818179832
189	83928	-29.7833	-57.03	0.35895522388059886	0.6017510112195256
190	83937	-29.7167	-53.7	0.11214953271028144	0.08778118359713885
191	83971	-30.0	-51.18	0.10180722891566336	-0.16112908714285723
192	15614	42.65	23.38		
193	15730	41.65	25.36		
194	96315	4.9333	114.93	-0.04571428571428393	0.5501965900000002
195	71043	65.2833	-126.75	0.08818443804034613	0.19583151704178106
196	71074	78.8	-103.5		
197	71081	68.7667	-81.21	0.012429378531073221	-0.09845409556963801
198	71082	82.5	-62.33	-0.007859078590786231	-0.0739541241734085
199	71109	50.685	-127.37	-0.10306122448979582	-0.10212377067114452
200	71119	53.5475	-114.1	0.06031746031746027	0.09863601335195146
201	71197	47.567	-59.15		
202	71203	49.9408	-119.4	0.0005249343832013985	-0.036153519666667064
203	71569	50.2	-104.7		
204	71600	43.9322	-60.0	0.04702702702702704	0.004799202790708187
205	71603	43.8667	-66.1	-0.06898395721925175	-0.18723642181818265
206	71625	45.95	-77.31		
207	71701	45.8333	-66.43		
208	71716	46.9	-71.48		
209	71722	46.3019	-76.0	-0.140588235294118	-0.2852599237373918
210	71802	47.5167	-52.78	-0.1918840579710142	-0.3105837828817937
211	71811	50.2167	-66.25	-0.02819843342036527	0.048104482576633245
212	71815	48.5667	-58.56	-0.13390313390313416	-0.23657230126984327
213	71816	53.3	-60.36	-0.007180851063829152	-0.08067757944443699
214	71823	53.7572	-73.67	-0.13154269972451907	-0.20712886406526496
215	71836	51.2667	-80.65	-0.036197183098591774	-0.15244299694445898
216	71843	49.8	-97.13		
217	71845	51.45	-90.2	-0.0999999999999989	-0.14790606209913196
218	71853	49.783	-99.63		
219	71866	52.167	-106.71		
220	71867	53.9667	-101.1	-0.0631853785900783	-0.11181927243242386
221	71906	58.1167	-68.41	-0.08993710691824004	-0.15546701731799908
222	71907	58.4667	-78.08	-0.026035502958579745	-0.12754810999998664
223	71908	53.9	-122.79	-0.0439678284182305	-0.11352575563216548
224	71909	63.75	-68.55	0.019467787114846622	-0.013535282817339178
225	71913	58.7333	-94.06	0.03848580441640411	-0.0273485990566162
226	71915	64.2	-83.36	0.009970674486802953	-0.04062364171618517
227	71917	79.9833	-85.93	0.024868421052631026	0.01637218874659619
228	71924	74.7042	-94.96	0.013121546961325024	0.029995600476209174
229	71925	69.1333	-105.06	-0.0488063660477462	-0.04134097571427192
230	71926	64.3167	-96.0	0.006873315363881203	-0.029537803661984892
231	71928	52.433	-114.91		
232	71934	60.0261	-111.92	-0.08774373259052932	-0.039643999878413154
233	71945	58.8333	-122.6	-0.05691489361702107	-0.02785513808989397
234	71957	68.3167	-133.51	-0.11333333333333315	-0.08888422802589088
235	71964	60.7328	-135.09	-0.11393442622950901	-0.027001579023270248
236	71968	68.23	-135.0		
237	64700	12.1333	15.03	0.23055555555555746	0.2545228651129931
238	43466	6.9	79.86		
239	64400	-4.8167	11.9		
240	64458	1.6167	16.05		
241	50527	49.25	119.7	0.45219780219780265	0.11682717280626775
242	50557	49.1667	125.23	-0.2720626631853788	0.1539460690265923
243	50745	47.383	123.91		
244	50774	47.7167	128.83	-0.2539845758354759	0.2169846079300546
245	50834	46.5	121.36		
246	50873	46.817	130.33		
247	50953	45.9333	126.56	-0.34684210526315695	0.1677374832164485
248	51076	47.7333	88.08	0.10594315245478102	0.10995258472442067
249	51133	46.733	83.0		
250	51243	45.6	84.85		
251	51288	45.367	90.53		
252	51431	43.95	81.33	0.9167123287671243	0.07958454082954992
253	51463	43.7833	87.61	0.6723404255319154	-0.23451005941144135
254	51628	41.26	80.3		
255	51644	41.7167	82.95	-0.42645502645502675	-0.27730975573351485
256	51656	41.75	86.13		
257	51709	39.4833	75.75	0.1266666666666661	-0.14595964914974305
258	51777	39.0333	88.16	-0.12731958762886658	-0.09683520056596928
259	51828	37.1333	79.93	-0.0041237113402070496	-0.17470975333419608
260	51839	37.0667	82.71	0.12755905511811058	0.09643876420874715
261	51848	37.93	83.65		
262	51886	38.25	90.85		
263	51895	37.85	91.65		
264	52203	42.8167	93.51	-0.04814814814814767	0.13209734581769306
265	52267	41.95	101.06	0.062105263157895024	0.24441183665444766
266	52323	41.8	97.03	0.08385416666666745	0.1898129978730146
267	52391	41.75	103.96		
268	52418	40.15	94.68	-0.10909090909090886	-0.03143017096315519
269	52495	40.75	104.5		
270	52533	39.7667	98.48	0.082989690721648	0.13617425976315525
271	52602	38.833	93.38		
272	52681	38.6333	103.08	0.046276595744680335	0.2479135413342428
273	52818	36.4167	94.9	0.01424802110817966	-0.10472647729781197
274	52836	36.3	98.1	0.011369509043927811	0.10523946043246794
275	52866	36.7167	101.75	-0.059948320413435854	0.19288009843832654
276	52889	36.05	103.88		
277	52983	35.8667	104.15	-0.12559366754617426	0.10975520982185673
278	53068	43.6333	111.95	-0.2647519582245432	0.20386472923413612
279	53276	42.4	112.9		
280	53336	41.5667	108.51		
281	53420	40.97	107.17		
282	53463	40.85	111.56	-0.13681462140992168	0.17808256598116995
283	53502	39.783	105.75		
284	53513	40.7333	107.36	0.01424802110817966	0.22540311624728235
285	53543	39.8333	109.98		
286	53546	39.283	109.75		
287	53614	38.4667	106.2	-0.04749340369393072	0.19286789198390386
288	53772	37.6206	112.57	-0.4376344086021496	0.16269880807161297
289	53798	37.1808	114.35		
290	53845	36.5667	109.45	-0.008403361344537418	0.03143497786268725
291	53915	35.55	106.66	-0.20415584415584415	0.11156316962838286
292	54102	43.95	116.11	-0.29660574412532703	0.27778956125531873
293	54135	43.6	122.26	-0.3250673854447442	0.17325701111112263
294	54161	43.9	125.21	0.06128133704735408	0.2536875836379821
295	54218	42.3	118.83	-0.4994444444444435	0.037773874281391534
296	54292	42.8667	129.5	-0.15572916666666647	0.15019930811170765
297	54337	41.117	121.06		
298	54342	41.7333	123.51	-0.16618911174785134	0.21677460423054468
299	54374	41.8	126.88	0.21361256544502727	0.1736420727672051
300	54401	40.7833	114.88		
301	54497	40.083	124.33		
302	54511	39.9333	116.28	-0.31502590673575115	0.1686459511883374
303	54662	38.9	121.63	-0.17024793388429788	0.19157741052298616
304	54727	36.7	117.55	-0.3748691099476431	0.16012361452831678
305	54776	37.4	122.68		
306	54823	36.683	116.98		
307	54857	36.0667	120.33	-0.33277777777777806	0.0803131018818969
308	55299	31.4833	92.06	0.08647214854111382	-0.16455282571815957
309	55591	29.6667	91.13	-0.06507936507936461	-0.29408585336927145
310	55664	28.633	87.08		
311	56004	33.95	92.61		
312	56029	33.0	96.95	-0.19892761394101796	-0.400634740747931
313	56046	33.8	99.8		
314	56080	35.0	102.9	-0.13676092544987165	0.1810810571753944
315	56096	33.383	104.91		
316	56137	31.15	97.16	0.10000000000000087	-0.512749741734508
317	56146	31.6167	100.0	-0.2010610079575595	-0.3099235958807569
318	56187	30.75	103.86	-0.2652519893899203	0.11322967184196077
319	56247	29.967	99.06		
320	56312	29.5667	94.46		
321	56444	28.45	98.88		
322	56492	28.817	104.53		
323	56533	27.6667	98.38		
324	56571	27.9	102.26	-0.30263157894736886	-0.042816844018817364
325	56651	26.867	100.23		
326	56691	26.8667	104.28	-0.08675324675324707	0.3666655690826335
327	56739	24.9844	98.5	0.1812010443864227	0.23276030949464882
328	56778	25.0167	102.68	-0.12401055408971007	0.14095787209703825
329	56964	22.7667	100.98	0.26079999999999975	0.062398634745759594
330	56985	23.4444	103.32	0.3215053763440861	0.19600146926345574
331	57036	34.3	108.93		
332	57083	34.7167	113.65	-0.42319587628865984	-0.0025036383342121353
333	57127	33.0667	107.03	-0.42812499999999915	0.09666987872158173
334	57131	34.4333	108.96	-0.3540469973890334	0.2022200237270271
335	57178	33.1	112.48	-0.3645244215938311	-0.028194333077907044
336	57245	32.43	109.02		
337	57290	32.967	114.05		
338	57328	31.217	107.5		
339	57411	30.8	106.08		
340	57461	30.7333	111.36	-0.40053333333333363	0.03274865395095173
341	57516	29.6	106.4	-0.30263157894736925	0.14366282843449255
342	57679	28.2	113.08	-0.4138297872340436	-0.07797148729810202
343	57749	27.5667	110.0	-0.5164490861618809	-0.060425301818259274
344	57816	26.4833	106.65	-0.36167979002624606	0.12416089005600323
345	57957	25.3333	110.3	-0.24586666666666626	0.19726953025905158
346	57993	25.8667	115.0	-0.654881266490764	-0.060124813584897595
347	58027	34.2833	117.15	-0.3864583333333332	0.1393419431372025
348	58150	33.75	120.3	-0.305945945945946	0.07977557125424764
349	58203	32.8667	115.73	-0.45531914893616937	-0.0768042207884612
350	58238	31.9333	118.9	-0.3953125000000017	-0.17150425296207122
351	58321	31.867	117.23		
352	58362	31.4167	121.45	-0.3468085106382976	0.06810484013699664
353	58424	30.6167	116.96	-0.4366047745358093	-0.07490155033900513
354	58457	30.2333	120.16	-0.42285714285714304	-0.058314058882196096
355	58606	28.6	115.91	-0.3873015873015871	-0.03644075225603277
356	58633	28.9667	118.86	-0.4286458333333339	-0.1047262933947104
357	58665	28.6167	121.41	-0.4442105263157888	-0.11231088577686284
358	58666	28.45	121.88		
359	58725	27.3333	117.46	-0.3749999999999995	0.01713140794986809
360	58847	26.0833	119.28	-0.4966580976863756	-0.006325485384456514
361	59023	24.7	108.03		
362	59082	24.8333	113.5		
363	59096	24.367	114.48		
364	59134	24.4833	118.08	-0.3891472868217056	-0.009920768157144709
365	59211	23.9	106.6	-0.24421052631579024	0.18346641698492053
366	59265	23.4833	111.3	-0.33650793650793664	0.17771760164324202
367	59280	23.7	113.08	0.24679665738161494	0.15003495251651547
368	59287	23.217	113.48		
369	59293	23.8	114.73		
370	59316	23.35	116.66	-0.36113989637305693	0.09658952738073269
371	59431	22.6333	108.21		
372	59644	21.4833	109.1		
373	59663	21.8333	111.96		
374	59758	20.0	110.25	-0.10378378378378426	0.25190199383050904
375	59948	18.2167	109.58		
376	03995	46.22	122.05		
377	85442	-23.4503	-70.44		
378	85469	-27.1606	-109.42		
379	85543	-32.78	-71.51		
380	85586	-33.6547	-71.61	0.46012145748987854	0.2541125643119141
381	85799	-41.4347	-73.09		
382	85934	-53.0033	-70.84		
383	78384	19.2917	-81.35	0.9629310344827597	0.4594464407894742
384	96996	-12.1892	96.83	-0.8833333333333258	
385	64870	7.35	13.56		
386	64910	4.0167	9.7		
387	80001	12.5833	-81.71		
388	80035	11.5333	-72.93		
389	80222	4.7	-74.15		
390	80241	4.55	-70.91		
391	80259	3.55	-76.38		
392	80398	-4.1667	-69.95		
393	78762	9.9833	-84.18		
394	64650	4.4	18.51	1.3999999999999986	1.1396621160000109
395	78325	23.167	-82.35		
396	78355	21.4	-77.85		
397	78367	19.9	-75.21		
398	08594	16.7419	-22.94		
399	91801	-9.0	-158.05		
400	91843	-21.2	-159.81		
401	17601	34.583	32.98		
402	17607	35.1408	33.39		
403	06030	57.1	9.86		
404	06060	56.2933	9.11	0.04999999999999716	
405	06180	55.6333	12.66		
406	06181	55.767	12.53		
407	78467	19.05	-69.38		
408	78486	18.4333	-69.88	1.3508928571428578	-0.10754780293750965
409	84008	-0.9	-89.6	-0.4000000000000057	-0.45663463500000034
410	84203	-2.1581	-79.88		
411	62306	31.3253	27.22	-0.04999999999998295	
412	62337	31.0733	33.83	1.549999999999983	1.0036120999999696
413	62366	30.1333	31.56		
414	62378	29.8628	31.34		
415	62403	26.2003	32.74		
416	62414	23.9644	32.82	-0.04999999999998295	
417	62423	27.0583	27.98	-0.23333333333332953	1.4426898600000015
418	03953	51.9381	-10.24	0.03184357541899459	0.054884614621476244
419	26038	59.3981	24.6	1.028571428571423	
420	63021	15.283	38.91		
421	63450	9.0333	38.75		
422	11520	50.0078	14.44	0.15590551181102333	0.13409017181103414
423	11747	49.4525	17.13	0.019321148825065436	-0.02956867021505394
424	81405	4.8222	-52.36	0.3237569060773488	0.5152271663462862
425	02836	67.3667	26.62		
426	02935	62.3975	25.67		
427	02974	60.3167	24.96		
428	91680	-17.75	177.45		
429	02963	60.8139	23.49	0.13510638297872313	0.10284497998591562
430	88889	-51.82	-58.44	-0.7650000000000048	-0.800497146999993
431	91334	7.45	151.83	0.04317507418397537	0.392794572729368
